Timestamp,Document Type,Document Number,Customer Name,Status,Message,Row Number
2025-11-25 16:07:50,Credit_note,CN16120034,บริษัท เอส เอส ริชลี่ จำกัด สำนักงานใหญ่,Success,Successfully processed,393
2025-11-25 16:07:51,Credit_note,CN17030010,บริษัท นีโอเฮ้าส์ โปรดักส์ จำกัด สำนักงานใหญ่,Success,Successfully processed,161
2025-11-25 16:07:51,Credit_note,CN17040041,บริษัทซาแลน ดีเวลลอปเมนท์ จำกัด สำนักงานใหญ่,Success,Successfully processed,468
2025-11-25 16:07:52,Credit_note,CN17040044,บริษัทศิริเลิศ ดีเวลลอปเม้นท์ จำกัด สำนักงานใหญ่,Success,Successfully processed,469
2025-11-25 16:07:53,Credit_note,CN17080019,บริษัท อะเมคเกอร์ ดีซายน์ แอนด์ เฟอร์นิส จำกัด สำนักงานใหญ่,Success,Successfully processed,383
2025-11-25 16:07:53,Credit_note,CN18030022,บริษัท สุราษฎร์สุขภัณฑ์เทรดดิ้ง จำกัด (สำนักงานใหญ่),Success,Successfully processed,379
2025-11-25 16:07:54,Credit_note,CN18040014,บริษัท คลีนิคสุขภัณฑ์ จำกัด สำนักงานใหญ่.,Success,Successfully processed,24
2025-11-25 16:07:54,Credit_note,CN18120003,บริษัท เอ็นอีดี แมเนจเม้นท์ จำกัด (สำนักงานใหญ่),Success,Successfully processed,392
2025-11-25 16:07:55,Credit_note,CN19050015,บริษัท แกรนด์โฮมมาร์ท จำกัด สาขาที่ 00001,Success,Successfully processed,15
2025-11-25 16:07:56,Credit_note,CN19050016,บริษัท แกรนด์โฮมมาร์ท จำกัด สาขาที่ 00001,Success,Successfully processed,16
2025-11-25 16:07:56,Credit_note,CN19050017,บริษัท แกรนด์โฮมมาร์ท จำกัด สาขาที่ 00001,Success,Successfully processed,17
2025-11-25 16:07:57,Credit_note,CN19060054,ห้างหุ้นส่วนจำกัด ยะลาย่งฮวด สาขาที่ 00004,Success,Successfully processed,475
2025-11-25 16:07:58,Credit_note,CN19060055,ห้างหุ้นส่วนจำกัด ยะลาย่งฮวด สาขาที่ 00004,Success,Successfully processed,476
2025-11-25 16:07:58,Credit_note,CN19100032,บริษัทอาร์เดคอนเซปท์ จำกัด สำนักงานใหญ่,Success,Successfully processed,470
2025-11-25 16:07:59,Credit_note,CN20020032,บริษัท เอ็น พี เอ กรุ๊ป จำกัด สำนักงานใหญ่,Success,Successfully processed,391
2025-11-25 16:08:00,Credit_note,CN20090012,บริษัท พูนผลพาณิชย์ กรุ๊ป จำกัด สำนักงานใหญ่,Success,Successfully processed,238
2025-11-25 16:08:00,Credit_note,CN20110062,บริษัทเจ.เจ.ที อินเตอร์เทรด จำกัด สำนักงานใหญ่,Success,Successfully processed,467
2025-11-25 16:08:01,Credit_note,CN20120039,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,272
2025-11-25 16:08:02,Credit_note,CN20120040,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,273
2025-11-25 16:08:02,Credit_note,CN20120041,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,274
2025-11-25 16:08:03,Credit_note,CN20120042,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,275
2025-11-25 16:08:03,Credit_note,CN20120043,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,276
2025-11-25 16:08:04,Credit_note,CN20120044,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,277
2025-11-25 16:08:05,Credit_note,CN20120045,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,278
2025-11-25 16:08:05,Credit_note,CN20120050,บริษัท ศิริมหาชัย มุกดาหาร จำกัด (สำนักงานใหญ่),Success,Successfully processed,279
2025-11-25 16:08:06,Credit_note,CN22030003,บริษัทโกลบิซ เวนเจอร์ จำกัด (สำนักงานใหญ่),Success,Successfully processed,466
2025-11-25 16:08:07,Credit_note,CN22090087,บริษัท เอสซีจีโฮม รีเทล จำกัด สำนักงานใหญ่,Success,Successfully processed,394
2025-11-25 16:08:07,Credit_note,CN23030009,บริษัท คลีนิคสุขภัณฑ์ จำกัด สำนักงานใหญ่.,Success,Successfully processed,25
2025-11-25 16:08:08,Credit_note,CN23030018,คุณพัฒน์ปกรณ์ ศรีสกุลภิญโญ,Success,Successfully processed,12
2025-11-25 16:08:09,Credit_note,CN23060048,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,362
2025-11-25 16:08:09,Credit_note,CN23060049,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,363
2025-11-25 16:08:10,Credit_note,CN23060050,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,364
2025-11-25 16:08:11,Credit_note,CN23060051,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,365
2025-11-25 16:08:11,Credit_note,CN23060052,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,366
2025-11-25 16:08:12,Credit_note,CN23060053,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,367
2025-11-25 16:08:13,Credit_note,CN23060054,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,368
2025-11-25 16:08:13,Credit_note,CN23060055,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,369
2025-11-25 16:08:14,Credit_note,CN23060058,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,370
2025-11-25 16:08:15,Credit_note,CN23060060,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,371
2025-11-25 16:08:15,Credit_note,CN23060061,บริษัท สัมพันธ์พร เทรดดิ้ง จำกัด สำนักงานใหญ่,Success,Successfully processed,372
